compra_id,cliente_id,producto_id,fecha,cantidad,precio_unitario,descuento_aplicado,total
3223,60,6,2025-05-31,5,1682.2,0.0,8411.0
3224,60,35,2025-05-31,6,1888.69,0.0,11332.14
3225,60,36,2025-06-02,7,821.24,0.0,5748.68
3226,60,3,2025-06-02,10,2253.78,0.0,22537.8
3227,60,11,2025-06-02,2,3838.79,0.0,7677.58
3228,60,5,2025-07-07,3,768.85,0.0,2306.55
3229,60,37,2025-07-07,8,1633.39,0.0,13067.12
3230,60,5,2025-07-07,1,864.9,0.0,864.9
3231,60,1,2025-07-12,4,1452.11,0.0,5808.44
3232,60,31,2025-07-12,6,3855.17,0.0,23131.02
3233,60,24,2025-07-17,5,4236.44,0.0,21182.2
3234,60,16,2025-07-27,10,1022.2,270.15,10222.0
3235,60,24,2025-07-27,10,4172.64,0.0,41726.4
3236,60,14,2025-07-30,3,781.53,0.0,2344.59
3237,60,35,2025-07-30,10,1973.54,0.0,19735.4
3238,60,7,2025-08-24,3,211.34,0.0,634.02
3239,60,1,2025-08-24,6,1593.37,0.0,9560.22
3240,60,38,2025-09-12,2,2447.2,0.0,4894.4
3241,60,30,2025-09-12,4,3341.05,0.0,13364.2
3242,61,13,2024-11-01,4,2614.84,0.0,10459.36
3243,61,16,2024-11-01,8,1317.17,0.0,10537.36
3244,61,10,2025-01-30,3,4403.43,0.0,13210.29
3245,61,12,2025-01-30,1,1812.34,0.0,1812.34
3246,61,15,2025-01-30,10,968.21,0.0,9682.1
3247,61,24,2025-02-20,7,2741.94,0.0,19193.58
3248,61,31,2025-02-20,10,5363.11,0.0,53631.1
3249,61,15,2025-02-20,6,1569.6,0.0,9417.6
3250,61,4,2025-02-23,6,2334.04,0.0,14004.24
3251,61,28,2025-02-23,8,3394.49,406.76,27155.92
3252,61,29,2025-02-23,5,3244.24,0.0,16221.2
3253,61,20,2025-02-23,8,1454.56,0.0,11636.48
3254,61,11,2025-03-15,1,3146.79,0.0,3146.79
3255,61,4,2025-08-19,2,3283.36,444.22,6566.72
3256,61,12,2025-08-19,6,1940.24,0.0,11641.44
3257,61,6,2025-08-19,2,2025.94,0.0,4051.88
3258,61,8,2025-09-29,7,662.17,0.0,4635.19
3259,61,34,2025-10-25,2,4654.29,0.0,9308.58
3260,62,1,2024-11-02,1,986.87,0.0,986.87
3261,62,19,2024-11-02,8,414.39,0.0,3315.12
3262,62,10,2024-11-03,5,3679.48,0.0,18397.4
3263,62,4,2024-11-05,7,3512.2,0.0,24585.4
3264,62,11,2024-11-05,1,4034.19,0.0,4034.19
3265,62,25,2024-11-05,10,2759.48,0.0,27594.8
3266,62,29,2024-11-05,3,3464.85,0.0,10394.55
3267,62,10,2024-12-02,7,1858.8,0.0,13011.6
3268,62,31,2024-12-02,10,4095.0,0.0,40950.0
3269,62,6,2024-12-02,2,1431.27,0.0,2862.54
3270,62,28,2024-12-20,6,1827.12,0.0,10962.72
3271,62,24,2024-12-20,1,3884.72,0.0,3884.72
3272,62,4,2024-12-24,8,3383.5,0.0,27068.0
3273,62,23,2024-12-27,7,1290.34,0.0,9032.38
3274,62,20,2024-12-27,3,843.7,0.0,2531.1
3275,62,3,2024-12-27,5,1730.75,0.0,8653.75
3276,62,22,2024-12-27,2,1493.22,0.0,2986.44
3277,62,16,2024-12-31,5,534.76,0.0,2673.8
3278,62,37,2025-01-05,9,2523.55,0.0,22711.95
3279,62,21,2025-01-05,8,856.91,0.0,6855.28
3280,62,19,2025-01-10,2,348.73,0.0,697.46
3281,62,19,2025-01-10,10,793.06,0.0,7930.6
3282,62,22,2025-01-17,1,3412.06,0.0,3412.06
3283,62,13,2025-01-17,9,1867.95,0.0,16811.55
3284,62,19,2025-01-17,5,424.56,41.5,2122.8
3285,62,2,2025-02-21,4,2103.14,0.0,8412.56
3286,62,26,2025-02-27,6,298.86,0.0,1793.16
3287,62,5,2025-03-06,2,876.91,0.0,1753.82
3288,62,34,2025-03-06,7,5096.75,0.0,35677.25
3289,62,12,2025-03-06,4,2158.84,0.0,8635.36
3290,62,16,2025-03-06,8,779.02,0.0,6232.16
3291,62,21,2025-03-24,5,581.48,0.0,2907.4
3292,62,5,2025-03-24,2,872.83,0.0,1745.66
3293,62,3,2025-04-01,3,1084.51,0.0,3253.53
3294,62,35,2025-04-01,6,704.62,191.27,4227.72
3295,62,24,2025-04-01,7,2223.01,0.0,15561.07
3296,62,24,2025-04-18,9,2969.75,0.0,26727.75
3297,62,34,2025-04-18,6,3232.49,0.0,19394.94
3298,62,20,2025-04-18,4,1592.0,0.0,6368.0
3299,62,21,2025-04-18,5,635.03,0.0,3175.15
3300,62,22,2025-04-27,10,2208.38,0.0,22083.8
3301,62,8,2025-04-27,9,497.73,0.0,4479.57
3302,62,19,2025-04-27,5,469.99,0.0,2349.95
3303,62,25,2025-04-27,7,5636.72,0.0,39457.04
3304,62,5,2025-05-05,9,1067.19,0.0,9604.71
3305,62,27,2025-05-05,10,3135.91,0.0,31359.1
3306,62,4,2025-05-05,9,3346.75,0.0,30120.75
3307,62,1,2025-05-10,6,939.12,0.0,5634.72
3308,62,26,2025-05-10,3,289.99,0.0,869.97
3309,62,27,2025-05-11,10,4931.48,0.0,49314.8
3310,62,20,2025-05-11,3,1374.36,0.0,4123.08
3311,62,38,2025-05-11,6,1578.77,0.0,9472.62
3312,62,8,2025-05-11,10,776.33,126.57,7763.3
3313,62,1,2025-05-22,1,982.88,0.0,982.88
3314,62,5,2025-05-22,4,454.74,0.0,1818.96
3315,62,22,2025-05-29,8,2747.51,0.0,21980.08
3316,62,2,2025-05-29,3,2955.34,0.0,8866.02
3317,62,27,2025-05-29,5,2369.15,0.0,11845.75
3318,62,3,2025-06-04,2,1748.48,0.0,3496.96
3319,62,16,2025-06-04,10,1180.26,0.0,11802.6
3320,62,35,2025-06-07,7,2044.3,0.0,14310.1
3321,62,12,2025-06-15,9,1030.22,0.0,9271.98
3322,62,18,2025-06-28,6,3687.73,0.0,22126.38
3323,62,12,2025-06-28,10,1685.64,0.0,16856.4
3324,62,36,2025-06-28,5,465.84,93.44,2329.2
3325,62,37,2025-06-28,3,1442.08,0.0,4326.24
3326,62,7,2025-06-29,10,359.41,0.0,3594.1
3327,62,7,2025-07-06,8,242.19,0.0,1937.52
3328,62,31,2025-07-06,1,4200.02,0.0,4200.02
3329,62,30,2025-07-06,5,5718.87,0.0,28594.35
3330,62,4,2025-07-06,10,3309.87,0.0,33098.7
3331,62,30,2025-07-16,7,3108.94,0.0,21762.58
3332,62,16,2025-07-16,6,801.65,0.0,4809.9
3333,62,20,2025-07-16,4,1475.09,0.0,5900.36
3334,62,18,2025-07-16,10,4178.63,0.0,41786.3
3335,62,30,2025-07-22,2,4912.1,0.0,9824.2
3336,62,5,2025-07-22,4,601.48,0.0,2405.92
3337,62,11,2025-07-26,10,2171.58,194.25,21715.8
3338,62,36,2025-07-26,9,452.65,136.1,4073.85
3339,62,27,2025-07-26,8,4987.5,0.0,39900.0
3340,62,6,2025-07-30,10,2658.78,0.0,26587.8
3341,62,9,2025-08-31,9,3323.54,641.25,29911.86
3342,62,18,2025-08-31,8,5285.01,0.0,42280.08
3343,62,38,2025-08-31,6,2060.61,0.0,12363.66
3344,62,35,2025-08-31,7,1694.15,202.24,11859.05
3345,62,27,2025-09-09,5,4847.02,0.0,24235.1
3346,62,12,2025-09-26,8,1549.33,0.0,12394.64
3347,62,2,2025-09-26,7,3091.67,0.0,21641.69
3348,62,27,2025-09-26,9,2663.39,0.0,23970.51
3349,62,20,2025-09-28,5,896.47,0.0,4482.35
3350,62,31,2025-09-28,1,3647.94,0.0,3647.94
3351,63,27,2024-11-03,9,5247.64,0.0,47228.76
3352,63,2,2024-11-03,8,2306.34,0.0,18450.72
3353,63,35,2024-11-03,9,1390.28,0.0,12512.52
3354,63,12,2024-11-03,9,1321.14,0.0,11890.26
3355,63,32,2025-03-08,10,2170.07,0.0,21700.7
3356,63,35,2025-03-24,5,2049.58,0.0,10247.9
3357,63,7,2025-03-24,1,240.1,0.0,240.1
3358,63,30,2025-04-04,7,3396.45,0.0,23775.15
3359,63,18,2025-04-04,7,3228.6,0.0,22600.2
3360,63,32,2025-04-04,2,3446.58,0.0,6893.16
3361,63,30,2025-04-04,2,2384.95,0.0,4769.9
3362,63,2,2025-04-21,1,2178.04,0.0,2178.04
3363,63,9,2025-04-21,3,2345.65,0.0,7036.95
3364,63,37,2025-06-02,3,1594.7,0.0,4784.1
3365,63,23,2025-06-21,2,1720.95,0.0,3441.9
3366,63,11,2025-06-21,8,3551.15,0.0,28409.2
3367,63,33,2025-06-21,4,1412.44,0.0,5649.76
3368,63,21,2025-06-21,9,793.17,0.0,7138.53
3369,63,31,2025-07-27,4,2828.45,0.0,11313.8
3370,63,1,2025-07-27,9,1152.96,0.0,10376.64
3371,63,38,2025-07-27,6,2230.85,0.0,13385.1
3372,63,14,2025-08-25,5,1388.28,0.0,6941.4
3373,63,28,2025-08-25,3,1864.19,0.0,5592.57
3374,63,34,2025-08-25,5,4092.73,0.0,20463.65
3375,63,30,2025-08-25,6,2638.1,0.0,15828.6
3376,64,16,2024-11-02,6,569.72,0.0,3418.32
3377,64,21,2024-11-02,6,589.0,0.0,3534.0
3378,64,7,2024-11-25,5,230.58,16.19,1152.9
3379,64,32,2024-12-12,5,2069.47,0.0,10347.35
3380,64,18,2024-12-12,5,2145.23,0.0,10726.15
3381,64,15,2024-12-24,4,2052.29,0.0,8209.16
3382,64,11,2024-12-24,2,3524.64,0.0,7049.28
3383,64,36,2024-12-24,9,653.83,0.0,5884.47
3384,64,14,2024-12-24,1,705.71,0.0,705.71
3385,64,30,2025-01-26,2,5409.95,0.0,10819.9
3386,64,37,2025-01-26,9,2069.45,0.0,18625.05
3387,64,9,2025-02-03,1,2725.52,0.0,2725.52
3388,64,16,2025-02-03,8,1012.62,0.0,8100.96
3389,64,26,2025-02-03,4,326.27,0.0,1305.08
3390,64,10,2025-02-03,3,4536.49,0.0,13609.47
3391,64,25,2025-02-04,9,5589.31,0.0,50303.79
3392,64,30,2025-02-25,5,3097.99,0.0,15489.95
3393,64,19,2025-02-25,5,717.02,0.0,3585.1
3394,64,10,2025-02-25,5,2671.44,0.0,13357.2
3395,64,1,2025-03-18,4,1129.32,0.0,4517.28
3396,64,20,2025-03-18,5,668.36,0.0,3341.8
3397,64,33,2025-03-31,2,1312.21,0.0,2624.42
3398,64,4,2025-03-31,5,2521.72,0.0,12608.6
3399,64,18,2025-03-31,2,2358.56,0.0,4717.12
3400,64,36,2025-04-03,7,959.73,0.0,6718.11
3401,64,23,2025-04-03,5,1155.5,0.0,5777.5
3402,64,23,2025-04-03,8,1914.27,0.0,15314.16
3403,64,38,2025-04-27,5,1410.62,0.0,7053.1
3404,64,10,2025-05-01,10,2089.55,0.0,20895.5
3405,64,32,2025-05-01,7,2417.24,309.2,16920.68
3406,64,14,2025-05-01,8,1393.63,0.0,11149.04
3407,64,33,2025-07-26,3,849.48,0.0,2548.44
3408,64,24,2025-07-26,6,2517.7,0.0,15106.2
3409,64,6,2025-07-26,3,3046.03,0.0,9138.09
3410,64,32,2025-07-26,6,4143.97,0.0,24863.82
3411,64,27,2025-09-14,8,4978.49,0.0,39827.92
3412,64,30,2025-09-14,1,3408.73,0.0,3408.73
3413,64,8,2025-09-14,7,567.87,0.0,3975.09
3414,64,26,2025-09-14,8,439.99,0.0,3519.92
3415,64,25,2025-10-06,4,5264.09,0.0,21056.36
3416,64,12,2025-10-06,9,2025.24,0.0,18227.16
3417,64,4,2025-10-12,5,2956.55,0.0,14782.75
3418,64,5,2025-10-12,8,536.33,0.0,4290.64
3419,64,9,2025-10-12,2,2180.45,0.0,4360.9
3420,64,4,2025-10-12,8,3230.19,0.0,25841.52
3421,64,2,2025-10-17,9,2669.07,0.0,24021.63
3422,64,23,2025-10-17,9,1176.37,0.0,10587.33
3423,64,16,2025-10-23,8,1106.6,0.0,8852.8
3424,64,37,2025-10-23,5,1486.04,0.0,7430.2
3425,64,32,2025-10-23,1,1640.33,0.0,1640.33
3426,64,34,2025-10-23,5,3943.92,0.0,19719.6
3427,64,13,2025-10-24,9,1943.57,195.84,17492.13
3428,64,12,2025-10-24,4,1505.05,263.84,6020.2
3429,64,18,2025-10-24,9,2669.49,0.0,24025.41
3430,65,19,2024-11-20,5,700.01,0.0,3500.05
3431,65,9,2024-11-26,7,3544.68,0.0,24812.76
3432,65,16,2024-11-26,2,1330.59,0.0,2661.18
3433,65,18,2024-11-27,9,4564.06,0.0,41076.54
3434,65,4,2024-11-27,8,3596.8,0.0,28774.4
3435,65,11,2024-11-27,7,2316.75,0.0,16217.25
3436,65,36,2024-11-27,3,522.31,0.0,1566.93
3437,65,8,2025-01-08,3,423.37,30.15,1270.11
3438,65,5,2025-01-08,1,883.93,0.0,883.93
3439,65,33,2025-01-08,3,1218.72,0.0,3656.16
3440,65,25,2025-01-08,10,2590.37,0.0,25903.7
3441,65,8,2025-01-10,3,654.37,46.05,1963.11
3442,65,13,2025-01-10,3,1924.81,0.0,5774.43
3443,65,3,2025-01-10,4,2364.51,0.0,9458.04
3444,65,6,2025-02-01,5,1799.45,0.0,8997.25
3445,65,30,2025-02-05,2,4930.9,0.0,9861.8
3446,65,12,2025-02-13,2,2021.71,0.0,4043.42
3447,65,10,2025-02-13,1,4327.51,0.0,4327.51
3448,65,21,2025-02-13,5,844.61,0.0,4223.05
3449,65,18,2025-02-13,10,2411.74,0.0,24117.4
3450,65,34,2025-02-20,2,4646.04,0.0,9292.08
3451,65,1,2025-02-20,1,1559.34,0.0,1559.34
3452,65,1,2025-03-01,9,1020.44,0.0,9183.96
3453,65,1,2025-03-01,6,1327.41,0.0,7964.46
3454,65,17,2025-03-05,10,751.26,0.0,7512.6
3455,65,31,2025-03-05,5,3928.45,0.0,19642.25
3456,65,9,2025-03-05,10,3137.44,0.0,31374.4
3457,65,22,2025-03-05,3,3144.38,0.0,9433.14
3458,65,17,2025-03-17,2,1112.99,0.0,2225.98
3459,65,33,2025-03-17,9,894.07,0.0,8046.63
3460,65,7,2025-03-17,4,484.19,0.0,1936.76
3461,65,1,2025-03-17,10,1505.18,0.0,15051.8
3462,65,9,2025-03-25,4,2312.62,0.0,9250.48
3463,65,33,2025-03-25,8,1214.78,0.0,9718.24
3464,65,27,2025-04-01,5,5081.0,937.61,25405.0
3465,65,10,2025-04-01,6,1977.41,0.0,11864.46
3466,65,17,2025-04-01,3,1331.19,0.0,3993.57
3467,65,14,2025-04-09,8,717.18,133.06,5737.44
3468,65,6,2025-04-12,1,1534.54,0.0,1534.54
3469,65,21,2025-04-12,1,683.16,0.0,683.16
3470,65,7,2025-04-16,2,203.06,0.0,406.12
3471,65,35,2025-04-20,5,1714.9,401.93,8574.5
3472,65,34,2025-04-20,8,4336.42,0.0,34691.36
3473,65,33,2025-04-20,7,1105.45,0.0,7738.15
3474,65,38,2025-04-20,1,2305.13,0.0,2305.13
3475,65,24,2025-04-23,7,2776.23,0.0,19433.61
3476,65,23,2025-04-23,8,2349.76,0.0,18798.08
3477,65,22,2025-04-23,10,3663.35,0.0,36633.5
3478,65,35,2025-04-26,10,1248.76,0.0,12487.6
3479,65,17,2025-04-26,3,890.33,0.0,2670.99
3480,65,28,2025-04-26,4,3689.54,0.0,14758.16
3481,65,15,2025-04-26,8,1255.83,0.0,10046.64
3482,65,29,2025-05-10,6,4246.19,0.0,25477.14
3483,65,24,2025-05-10,1,3961.84,0.0,3961.84
3484,65,20,2025-05-10,3,1541.66,0.0,4624.98
3485,65,37,2025-05-10,10,1062.32,116.55,10623.2
3486,65,23,2025-05-13,6,2199.41,0.0,13196.46
3487,65,29,2025-05-13,2,2189.99,0.0,4379.98
3488,65,23,2025-05-15,10,1296.29,0.0,12962.9
3489,65,33,2025-05-15,5,1389.71,0.0,6948.55
3490,65,3,2025-05-29,5,1203.42,0.0,6017.1
3491,65,24,2025-05-29,10,3012.36,0.0,30123.6
3492,65,33,2025-06-15,10,673.61,0.0,6736.1
3493,65,8,2025-06-15,8,760.91,0.0,6087.28
3494,65,2,2025-06-15,2,3685.55,0.0,7371.1
3495,65,20,2025-06-17,4,1348.98,0.0,5395.92
3496,65,19,2025-07-08,2,547.66,0.0,1095.32
3497,65,10,2025-07-10,8,3844.99,0.0,30759.92
3498,65,35,2025-07-10,6,1592.14,306.8,9552.84
3499,65,14,2025-07-10,5,1100.99,0.0,5504.95
3500,65,14,2025-07-10,9,1366.79,0.0,12301.11
3501,65,36,2025-07-23,7,1325.38,0.0,9277.66
3502,65,14,2025-07-23,9,618.79,0.0,5569.11
3503,65,20,2025-08-08,7,640.07,0.0,4480.49
3504,65,8,2025-08-08,4,763.65,0.0,3054.6
3505,65,6,2025-08-18,3,2632.71,0.0,7898.13
3506,65,28,2025-08-18,2,2862.27,0.0,5724.54
3507,65,14,2025-08-19,3,1405.97,0.0,4217.91
3508,65,9,2025-08-19,10,3535.49,0.0,35354.9
3509,65,16,2025-08-22,3,1083.93,0.0,3251.79
3510,65,28,2025-09-17,3,1957.38,325.62,5872.14
3511,65,8,2025-09-17,10,501.2,29.35,5012.0
3512,65,28,2025-09-17,5,3729.24,0.0,18646.2
3513,65,36,2025-09-17,4,1063.81,185.17,4255.24
3514,65,3,2025-09-18,6,2200.41,0.0,13202.46
3515,65,1,2025-09-18,5,1148.85,0.0,5744.25
3516,65,31,2025-09-18,8,4348.73,0.0,34789.84
3517,65,27,2025-09-18,1,4767.09,0.0,4767.09
3518,65,1,2025-09-29,2,1112.36,0.0,2224.72
3519,65,33,2025-09-29,10,1392.98,0.0,13929.8
3520,65,26,2025-09-29,9,350.04,0.0,3150.36
3521,65,8,2025-10-18,4,625.05,0.0,2500.2
3522,65,21,2025-10-18,8,733.04,0.0,5864.32
3523,65,35,2025-10-18,1,1250.08,0.0,1250.08
3524,65,15,2025-10-18,8,2091.93,0.0,16735.44
3525,66,36,2024-11-03,8,1258.57,0.0,10068.56
3526,66,32,2024-11-03,4,2170.7,0.0,8682.8
3527,66,20,2024-11-03,2,1291.37,0.0,2582.74
3528,66,13,2025-01-27,10,3131.62,0.0,31316.2
3529,66,25,2025-01-27,8,2341.49,0.0,18731.92
3530,66,10,2025-01-27,4,3678.32,0.0,14713.28
3531,66,28,2025-01-27,7,3338.92,0.0,23372.44
3532,66,26,2025-02-03,10,435.31,0.0,4353.1
3533,66,31,2025-02-03,7,2853.73,0.0,19976.11
3534,66,14,2025-02-03,9,857.8,0.0,7720.2
3535,66,23,2025-02-03,7,1663.5,0.0,11644.5
3536,66,9,2025-02-26,7,2177.95,0.0,15245.65
3537,66,29,2025-02-26,4,4517.52,0.0,18070.08
3538,66,34,2025-02-26,3,4049.21,0.0,12147.63
3539,66,20,2025-02-26,6,1067.34,0.0,6404.04
3540,66,6,2025-03-26,8,3107.89,0.0,24863.12
3541,66,6,2025-03-26,1,2769.33,0.0,2769.33
3542,66,24,2025-03-26,5,4679.82,0.0,23399.1
3543,66,29,2025-04-09,8,3768.83,0.0,30150.64
3544,66,14,2025-04-09,1,839.13,0.0,839.13
3545,66,27,2025-05-08,1,4231.11,0.0,4231.11
3546,66,7,2025-05-08,8,449.7,0.0,3597.6
3547,66,25,2025-05-08,9,4824.29,0.0,43418.61
3548,66,1,2025-05-31,10,1588.86,0.0,15888.6
3549,66,24,2025-05-31,6,3153.81,0.0,18922.86
3550,66,25,2025-05-31,3,2334.97,0.0,7004.91
3551,66,17,2025-06-16,7,676.66,57.32,4736.62
3552,66,4,2025-06-16,8,2877.25,0.0,23018.0
3553,66,1,2025-06-16,2,1572.52,0.0,3145.04
3554,66,1,2025-06-20,7,847.68,0.0,5933.76
3555,66,33,2025-06-24,2,1091.87,85.23,2183.74
3556,66,10,2025-06-24,4,2777.78,0.0,11111.12
3557,66,37,2025-07-04,10,2160.21,0.0,21602.1
3558,66,8,2025-07-04,1,822.51,0.0,822.51
3559,66,20,2025-07-04,3,1230.8,0.0,3692.4
3560,66,17,2025-07-14,7,618.41,0.0,4328.87
3561,66,18,2025-07-14,9,3001.01,0.0,27009.09
3562,66,26,2025-07-14,2,227.24,0.0,454.48
3563,66,19,2025-07-14,2,642.81,0.0,1285.62
3564,66,4,2025-07-16,10,2103.89,0.0,21038.9
3565,66,27,2025-08-09,3,5054.1,0.0,15162.3
3566,66,20,2025-08-31,4,726.48,0.0,2905.92
3567,66,13,2025-08-31,5,2694.74,0.0,13473.7
3568,66,17,2025-08-31,8,917.47,0.0,7339.76
3569,66,7,2025-09-17,4,199.21,0.0,796.84
3570,67,19,2024-11-16,1,490.13,0.0,490.13
3571,67,3,2024-11-16,3,1628.48,0.0,4885.44
3572,67,26,2024-11-16,9,430.33,0.0,3872.97
3573,67,19,2024-11-16,5,346.45,73.01,1732.25
3574,67,24,2024-11-17,4,2029.61,0.0,8118.44
3575,67,34,2024-11-17,1,5295.07,0.0,5295.07
3576,67,15,2024-11-17,3,863.99,0.0,2591.97
3577,67,23,2024-12-02,10,1038.87,0.0,10388.7
3578,67,2,2024-12-02,3,2988.37,0.0,8965.11
3579,67,23,2024-12-12,3,1216.61,0.0,3649.83
3580,67,36,2024-12-17,10,986.98,0.0,9869.8
3581,67,2,2024-12-17,2,3335.19,0.0,6670.38
3582,67,4,2024-12-17,2,3732.69,0.0,7465.38
3583,67,16,2024-12-17,10,1160.38,0.0,11603.8
3584,67,3,2024-12-21,10,2145.65,0.0,21456.5
3585,67,7,2024-12-30,3,489.12,0.0,1467.36
3586,67,38,2024-12-30,6,2929.65,0.0,17577.9
3587,67,27,2025-01-12,4,3067.16,230.66,12268.64
3588,67,36,2025-01-13,5,745.0,0.0,3725.0
3589,67,17,2025-02-26,8,1030.36,0.0,8242.88
3590,67,19,2025-02-26,7,806.57,0.0,5645.99
3591,67,28,2025-02-27,1,3218.09,0.0,3218.09
3592,67,3,2025-03-17,10,1091.92,0.0,10919.2
3593,67,23,2025-03-17,9,1418.08,0.0,12762.72
3594,67,8,2025-03-26,4,633.28,0.0,2533.12
3595,67,16,2025-03-26,3,852.75,0.0,2558.25
3596,67,10,2025-03-31,3,2698.72,0.0,8096.16
3597,67,22,2025-03-31,2,1961.66,132.89,3923.32
3598,67,20,2025-03-31,1,1272.26,0.0,1272.26
3599,67,5,2025-03-31,7,500.82,0.0,3505.74
3600,67,10,2025-04-02,2,2493.86,0.0,4987.72
3601,67,8,2025-04-08,1,631.63,114.36,631.63
3602,67,3,2025-04-08,4,2240.53,0.0,8962.12
3603,67,31,2025-04-10,1,5903.68,0.0,5903.68
3604,67,8,2025-04-17,8,648.56,0.0,5188.48
3605,67,29,2025-04-17,3,3954.19,257.58,11862.57
3606,67,36,2025-04-20,3,1096.63,0.0,3289.89
3607,67,15,2025-04-20,2,1714.7,0.0,3429.4
3608,67,25,2025-04-20,1,2270.63,0.0,2270.63
3609,67,5,2025-04-20,2,940.08,0.0,1880.16
3610,67,31,2025-04-26,4,3922.19,0.0,15688.76
3611,67,1,2025-04-26,3,989.56,0.0,2968.68
3612,67,25,2025-04-26,1,2819.14,0.0,2819.14
3613,67,26,2025-05-15,10,436.33,0.0,4363.3
3614,67,14,2025-05-15,5,1076.57,0.0,5382.85
3615,67,26,2025-05-28,1,379.01,0.0,379.01
3616,67,25,2025-05-28,10,4386.02,0.0,43860.2
3617,67,35,2025-05-31,8,783.73,86.18,6269.84
3618,67,22,2025-05-31,1,2824.97,0.0,2824.97
3619,67,31,2025-05-31,8,5300.67,0.0,42405.36
3620,67,9,2025-06-01,9,2103.27,0.0,18929.43
3621,67,33,2025-06-01,6,832.01,0.0,4992.06
3622,67,9,2025-06-01,6,3374.72,0.0,20248.32
3623,67,23,2025-06-12,7,1105.33,0.0,7737.31
3624,67,13,2025-06-16,7,1796.9,0.0,12578.3
3625,67,30,2025-06-16,9,2686.87,0.0,24181.83
3626,67,16,2025-07-08,2,1327.93,0.0,2655.86
3627,67,17,2025-07-08,5,1438.31,0.0,7191.55
3628,67,7,2025-07-08,6,351.39,0.0,2108.34
3629,67,30,2025-07-08,1,2498.66,0.0,2498.66
3630,67,28,2025-07-26,10,3156.59,0.0,31565.9
3631,67,1,2025-07-26,6,1516.0,0.0,9096.0
3632,67,17,2025-07-28,8,1194.69,0.0,9557.52
3633,67,17,2025-07-28,2,911.15,0.0,1822.3
3634,67,15,2025-07-28,1,1856.01,0.0,1856.01
3635,67,10,2025-07-30,10,3557.22,470.32,35572.2
3636,67,22,2025-07-30,8,2138.77,0.0,17110.16
3637,67,14,2025-07-30,4,929.83,0.0,3719.32
3638,67,32,2025-08-06,8,4102.15,0.0,32817.2
3639,67,27,2025-08-06,9,4067.86,0.0,36610.74
3640,67,34,2025-08-27,6,3462.56,0.0,20775.36
3641,67,20,2025-08-27,10,1618.04,0.0,16180.4
3642,67,31,2025-08-27,10,4274.69,0.0,42746.9
3643,67,22,2025-09-01,1,2684.11,0.0,2684.11
3644,67,8,2025-09-01,3,381.98,0.0,1145.94
3645,67,8,2025-09-01,5,687.57,0.0,3437.85
3646,67,15,2025-09-01,4,1302.05,0.0,5208.2
3647,67,11,2025-09-04,6,2334.74,0.0,14008.44
3648,67,6,2025-09-04,6,1494.4,0.0,8966.4
3649,67,27,2025-09-04,2,5411.37,0.0,10822.74
3650,67,12,2025-09-04,1,2326.65,0.0,2326.65
3651,67,34,2025-09-20,4,4046.02,0.0,16184.08
3652,67,7,2025-09-20,4,234.8,0.0,939.2
3653,67,18,2025-10-03,8,3191.07,0.0,25528.56
3654,67,13,2025-10-03,10,1267.0,0.0,12670.0
3655,67,7,2025-10-03,6,354.11,0.0,2124.66
3656,67,14,2025-10-05,5,643.18,0.0,3215.9
3657,67,33,2025-10-05,9,1070.12,0.0,9631.08
3658,67,27,2025-10-05,6,3423.84,0.0,20543.04
3659,67,1,2025-10-05,4,801.75,0.0,3207.0
3660,67,23,2025-10-22,7,2320.31,0.0,16242.17
3661,68,18,2024-11-04,6,3310.65,0.0,19863.9
3662,68,3,2024-11-04,8,1397.14,0.0,11177.12
3663,68,24,2024-11-04,3,2928.13,0.0,8784.39
3664,68,18,2024-11-04,5,3041.21,0.0,15206.05
3665,68,31,2024-11-19,5,2648.21,0.0,13241.05
3666,68,16,2024-11-19,1,853.07,0.0,853.07
3667,68,21,2024-11-19,9,931.48,0.0,8383.32
3668,68,19,2024-11-19,6,339.94,0.0,2039.64
3669,68,28,2024-12-02,9,3201.8,0.0,28816.2
3670,68,14,2024-12-02,2,1053.41,0.0,2106.82
3671,68,30,2024-12-02,1,2754.7,0.0,2754.7
3672,68,8,2024-12-10,1,370.1,0.0,370.1
3673,68,12,2024-12-10,4,2557.8,0.0,10231.2
3674,68,5,2024-12-10,7,734.8,114.68,5143.6
3675,68,22,2025-01-04,7,3472.52,0.0,24307.64
3676,68,11,2025-01-04,1,2341.18,0.0,2341.18
3677,68,26,2025-01-07,6,374.51,0.0,2247.06
3678,68,8,2025-01-07,5,758.19,0.0,3790.95
3679,68,32,2025-01-07,2,3135.21,0.0,6270.42
3680,68,5,2025-02-06,10,1014.91,0.0,10149.1
3681,68,17,2025-02-06,8,1191.2,0.0,9529.6
3682,68,33,2025-02-24,6,1069.68,0.0,6418.08
3683,68,33,2025-02-27,8,1001.77,0.0,8014.16
3684,68,11,2025-02-27,3,2186.42,0.0,6559.26
3685,68,3,2025-03-17,5,1692.09,0.0,8460.45
3686,68,5,2025-03-17,7,961.12,0.0,6727.84
3687,68,29,2025-03-17,10,4340.07,0.0,43400.7
3688,68,17,2025-03-17,7,1475.81,0.0,10330.67
3689,68,2,2025-04-07,7,2783.43,0.0,19484.01
3690,68,10,2025-04-28,6,4403.91,0.0,26423.46
3691,68,25,2025-04-28,4,4666.4,0.0,18665.6
3692,68,10,2025-04-28,4,1959.66,0.0,7838.64
